player_name,team_abbr,position,overall,espn_id,rating_source,rating_year
Óscar Trejo,ray,M,77.3,66410,fc,2026
Óscar Valentín,ray,M,72.8,264217,fc,2026
Andrija Maksimovic,rbl,M,71.0,372232,fc,2026
Antonio Nusa,rbl,M,76.0,319368,fc,2026
Assan Ouédraogo,rbl,M,69.0,364897,fc,2026
Benjamin Henrichs,rbl,D,80.0,220711,fc,2026
Castello Lukeba,rbl,D,80.0,319100,fc,2026
Christoph Baumgartner,rbl,M,77.0,274897,fc,2026
Conrad Harder,rbl,F,74.0,362794,fc,2026
David Raum,rbl,D,82.0,249548,fc,2026
El Chadaille Bitshiabu,rbl,D,75.0,304740,fc,2026
Ezechiel Banzuzi,rbl,M,70.0,330233,fc,2026
Johan Bakayoko,rbl,F,78.0,310131,fc,2026
Kosta Nedeljkovic,rbl,D,72.0,365367,fc,2026
Leopold Zingerle,rbl,G,69.0,200079,fc,2026
Lukas Klostermann,rbl,D,78.0,201803,fc,2026
Maarten Vandevoordt,rbl,G,76.0,277377,fc,2026
Max Finkgrafe,rbl,D,69.0,368003,fc,2026
Nicolas Seiwald,rbl,M,77.0,305956,fc,2026
Péter Gulácsi,rbl,G,85.0,119620,fc,2026
Ridle Baku,rbl,D,78.0,258963,fc,2026
Rômulo,rbl,F,76.0,324766,fc,2026
Tidiam Gomis,rbl,F,68.0,366911,fc,2026
Viggo Gebel,rbl,M,63.0,388683,fc,2026
Willi Orbán,rbl,D,84.0,162162,fc,2026
Xaver Schlager,rbl,M,80.0,238886,fc,2026
Yan Diomande,rbl,F,66.0,402479,fc,2026
Adri Mehmeti,rbny,M,75.4,381687,fc,2026
Aidan Stokes,rbny,G,86.6,339964,fc,2026
Andy Rojas,rbny,F,69.9,378895,fc,2026
Anthony Marcucci,rbny,G,87.3,318476,fc,2026
Cade Cowell,rbny,F,73.8,285698,fc,2026
Cameron Harper,rbny,F,74.4,270302,fc,2026
Dennis Gjengaar,rbny,F,71.2,336755,fc,2026
Dylan Nealis,rbny,D,84.8,242942,fc,2026
Emil Forsberg,rbny,M,78.6,148641,fc,2026
Eric Maxim Choupo-Moting,rbny,F,75.1,102254,fc,2026
Ethan Horvath,rbny,G,88.6,192027,fc,2026
Gustaf Beggren,rbny,M,78.0,238420,fc,2026
Jahkeele Marshall-Rutty,rbny,D,83.5,302060,fc,2026
John McCarthy,rbny,G,87.9,217162,fc,2026
Jorge Ruvalcaba,rbny,F,71.8,329917,fc,2026
Joyeux Masanka Bungi,rbny,M,74.7,406372,fc,2026
Juan González,rbny,D,82.2,338899,fc,2026
Julian Hall,rbny,F,73.1,288041,fc,2026
Julián Bazán,rbny,D,80.9,361422,fc,2026
Justin Che,rbny,D,84.2,282582,fc,2026
Matthew Dos Santos,rbny,D,80.3,385287,fc,2026
Mohammed Sofo,rbny,F,69.2,380923,fc,2026
Nehuen Benedetti,rbny,M,77.3,336443,fc,2026
Omar Valencia,rbny,D,81.6,342198,fc,2026
Rafael Mosquera,rbny,F,70.5,362940,fc,2026
Roald Mitchell,rbny,F,72.5,304159,fc,2026
Robert Voloder,rbny,D,82.9,303521,fc,2026
Ronald Donkor,rbny,M,76.7,362442,fc,2026
Tanner Rosborough,rbny,M,76.0,381248,fc,2026
Tim Parker,rbny,D,85.5,217009,fc,2026
Abdallah Sima,rcl,F,74.0,308246,fc,2026
Andrija Bulatovic,rcl,M,64.0,387061,fc,2026
Florian Sotoca,rcl,F,75.0,215687,fc,2026
Florian Thauvin,rcl,F,76.0,156898,fc,2026
Fode Sylla,rcl,M,65.0,358915,fc,2026
Jonathan Gradit,rcl,D,77.0,197187,fc,2026
Kyllian Antonio,rcl,D,64.0,393432,fc,2026
Malang Sarr,rcl,D,73.0,240438,fc,2026
Mamadou Sangare,rcl,M,72.0,228547,fc,2026
Matthieu Udol,rcl,D,74.0,233199,fc,2026
Nidal Celik,rcl,D,64.0,387044,fc,2026
Odsonne Édouard,rcl,F,72.0,222180,fc,2026
Rayan Fofana,rcl,F,64.0,401045,fc,2026
Robin Risser,rcl,G,71.0,344517,fc,2026
Ruben Aguilar,rcl,D,76.0,181946,fc,2026
Régis Gurtner,rcl,G,69.0,101451,fc,2026
Samson Baidoo,rcl,D,70.0,329484,fc,2026
Saud Abdulhamid,rcl,D,75.0,286011,fc,2026
Abdelhamid Aït Boudlal,ren,D,66.0,376339,fc,2026
Alidu Seidu,ren,D,74.0,305669,fc,2026
Anthony Rouault,ren,D,76.0,291614,fc,2026
Breel Embolo,ren,F,77.0,202099,fc,2026
Brice Samba,ren,G,80.0,164126,fc,2026
Djaoui Cissé,ren,M,73.0,355982,fc,2026
Esteban Lepaul,ren,F,74.0,323850,fc,2026
Glen Kamara,ren,M,74.0,175064,fc,2026
Lilian Brassier,ren,D,76.0,290141,fc,2026
Ludovic Blas,ren,F,77.0,223120,fc,2026
Mahamadou Nagida,ren,D,66.0,372260,fc,2026
Mahdi Camara,ren,M,78.0,268966,fc,2026
Mousa Al-Tamari,ren,F,75.0,257489,fc,2026
Quentin Merlin,ren,D,76.0,313890,fc,2026
Valentin Rongier,ren,M,79.0,207136,fc,2026
Jude Bellingham,rm,CM,89,,fc,2026
Kylian Mbappe,rm,ST,91,,fc,2026
Vinicius Jr.,rm,LW,90,,fc,2026
Andriy Lunin,rma,G,87.3,257237,fc,2026
Antonio Rüdiger,rma,D,86.0,169438,fc,2026
Arda Güler,rma,M,66.9,310452,fc,2026
Aurélien Tchouaméni,rma,M,68.9,265919,fc,2026
Brahim Díaz,rma,M,69.5,246532,fc,2026
César Palacios,rma,M,71.5,12172,fc,2026
Dani Carvajal,rma,D,82.2,168531,fc,2026
Dani Ceballos,rma,M,70.8,202717,fc,2026
Dani Meso,rma,M,63.7,418003,fc,2026
Daniel Yañez,rma,F,60.8,376422,fc,2026
David Alaba,rma,D,83.5,118444,fc,2026
David Jiménez,rma,D,82.9,157965,fc,2026
Dean Huijsen,rma,D,77.0,356000,fc,2026
Diego Aguado,rma,D,75.1,396894,fc,2026
Eduardo Camavinga,rma,M,68.2,285150,fc,2026
Federico Valverde,rma,M,89.0,235818,fc,2026
Ferland Mendy,rma,D,80.3,217475,fc,2026
Fran García,rma,D,80.9,213050,fc,2026
Fran González,rma,G,86.0,362874,fc,2026
Franco Mastantuono,rma,F,60.1,376473,fc,2026
Gonzalo García,rma,F,82.0,87297,fc,2026
Javier Navarro,rma,G,88.6,84349,fc,2026
Jesús Fortea,rma,D,73.8,405544,fc,2026
Joan Martínez,rma,D,75.7,388339,fc,2026
Jorge Cestero,rma,M,64.3,415478,fc,2026
Jude Bellingham,rma,M,90.0,291281,fc,2026
Kylian Mbappé,rma,F,91.0,231388,fc,2026
Lamini Fati,rma,D,73.1,419888,fc,2026
Manuel Serrano,rma,D,84.2,28121,fc,2026
Manuel Ángel,rma,M,66.3,364812,fc,2026
Mario Rivas,rma,D,77.7,330352,fc,2026
Pol Fortuny,rma,M,65.6,387498,fc,2026
Raúl Asencio,rma,D,76.4,388338,fc,2026
Rodrygo,rma,F,62.1,267804,fc,2026
Sergio Mestre,rma,G,86.6,350351,fc,2026
Thiago Pitarch,rma,M,65.0,409019,fc,2026
Thibaut Courtois,rma,G,89.0,134283,fc,2026
Trent Alexander-Arnold,rma,D,86.0,223532,fc,2026
Vinícius Júnior,rma,F,62.7,252107,fc,2026
Víctor Valdepeñas,rma,D,74.4,401558,fc,2026
Álvaro Carreras,rma,D,78.3,310637,fc,2026
Álvaro González,rma,G,85.3,371611,fc,2026
Álvaro Leiva,rma,F,61.4,331761,fc,2026
Éder Militão,rma,D,79.0,228402,fc,2026
Aiden Hezarkhani,rsl,F,67.3,399190,fc,2026
Alexandros Katranis,rsl,D,84.2,243168,fc,2026
Antonio Riquelme,rsl,M,72.1,401641,fc,2026
Ariath Piol,rsl,F,70.5,358654,fc,2026
Chance Cowell,rsl,F,68.6,380005,fc,2026
DeAndre Yedlin,rsl,D,85.5,183778,fc,2026
Diego Luna,rsl,M,78.6,148356,fc,2026
Dominik Marczuk,rsl,F,69.9,364658,fc,2026
Emeka Eneli,rsl,M,76.0,296109,fc,2026
Gio Villa,rsl,D,80.9,399188,fc,2026
Griffin Dillon,rsl,M,75.4,319083,fc,2026
Jesús Barea,rsl,F,71.2,319046,fc,2026
Juan Arias,rsl,D,86.1,137565,fc,2026
Juan Manuel Sanabria,rsl,M,76.7,287497,fc,2026
Justen Glad,rsl,D,84.8,203329,fc,2026
Kobi Henry,rsl,D,82.2,304126,fc,2026
Lineker Rodrigues,rsl,F,66.6,401803,fc,2026
Luca Moisa,rsl,M,73.4,380794,fc,2026
Luis Rivera,rsl,D,86.8,73591,fc,2026
Lukas Engel,rsl,D,81.6,311520,fc,2026
Max Kerkvliet,rsl,G,87.9,400330,fc,2026
Morgan Guilavogui,rsl,F,71.8,305777,fc,2026
Noel Caliskan,rsl,M,74.1,362114,fc,2026
Omar Marquez,rsl,F,67.9,399189,fc,2026
Owen Anderson,rsl,M,72.8,399119,fc,2026
Pablo Ruiz,rsl,M,77.3,228390,fc,2026
Philip Quinton,rsl,D,82.9,294874,fc,2026
Rafael,rsl,G,88.6,134307,fc,2026
Ruben Messalles,rsl,D,80.3,401637,fc,2026
Samuel Junqua,rsl,D,83.5,256489,fc,2026
Sergi Solans,rsl,F,65.3,418187,fc,2026
Stijn Spierings,rsl,M,78.0,216288,fc,2026
Van Parker,rsl,F,66.0,413763,fc,2026
Victor Olatunji,rsl,F,72.5,292912,fc,2026
Zach Booth,rsl,M,74.7,326258,fc,2026
Zavier Gozo,rsl,F,69.2,374519,fc,2026
Aihen Muñoz,rso,D,82.9,283891,fc,2026
Aitor Fraga,rso,G,87.3,368327,fc,2026
Alex Lebarbier,rso,M,73.4,366886,fc,2026
Alex Marchal,rso,F,64.7,396613,fc,2026
Ander Barrenetxea,rso,F,68.6,283941,fc,2026
Aritz Elustondo,rso,D,84.8,214742,fc,2026
Arkaitz Mariezkurrena,rso,F,65.3,396610,fc,2026
Arsen Zakharyan,rso,M,74.7,307487,fc,2026
Beñat Turrientes,rso,M,76.0,297371,fc,2026
Brais Méndez,rso,M,76.7,262729,fc,2026
Carlos Soler,rso,M,78.0,235072,fc,2026
Daniel Díaz,rso,F,66.0,387496,fc,2026
Duje Caleta-Car,rso,D,85.5,194766,fc,2026
Gonçalo Guedes,rso,F,71.2,213141,fc,2026
Gorka Carrera,rso,F,63.4,406383,fc,2026
Ibai Aguirre,rso,M,70.8,410486,fc,2026
Igor Zubeldia,rso,D,84.2,235693,fc,2026
Iñaki Rupérez,rso,D,80.3,379457,fc,2026
Job Ochieng,rso,F,64.0,406379,fc,2026
Jon Aramburu,rso,D,82.2,318063,fc,2026
Jon Gorrotxategi,rso,M,72.8,388601,fc,2026
Jon Karrikaburu,rso,F,67.3,324350,fc,2026
Jon Martín,rso,D,80.9,366885,fc,2026
Kazunari Kita,rso,D,81.6,360178,fc,2026
Lander Astiazarán,rso,M,72.1,406390,fc,2026
Luka Sucic,rso,M,75.4,306263,fc,2026
Luken Beitia,rso,D,79.6,396607,fc,2026
Mikel Oyarzabal,rso,F,70.5,229018,fc,2026
Orri Óskarsson,rso,F,66.6,341367,fc,2026
Pablo Marín,rso,M,74.1,326900,fc,2026
Sergio Gómez,rso,F,74.7,265993,fc,2026
Takefusa Kubo,rso,F,69.9,256587,fc,2026
Theo Folgado,rso,G,86.6,409481,fc,2026
Tomás Carbonell,rso,M,71.5,406396,fc,2026
Unai Marrero,rso,G,87.9,312011,fc,2026
Wesley Ribeiro,rso,F,67.9,304533,fc,2026
Yangel Herrera,rso,M,77.3,236185,fc,2026
Álex Remiro,rso,G,88.6,217319,fc,2026
Álvaro Odriozola,rso,D,83.5,236156,fc,2026
Anthony Jung,scf,D,72.0,169753,fc,2026
Christian Günter,scf,D,77.0,174618,fc,2026
Cyriaque Irié,scf,F,70.0,390031,fc,2026
Daniel-Kofi Kyereh,scf,M,71.0,277859,fc,2026
Derry Scherhant,scf,F,69.0,346619,fc,2026
Florian Müller,scf,G,72.0,122292,fc,2026
Igor Matanovic,scf,F,71.0,310883,fc,2026
Jannik Huth,scf,G,69.0,224246,fc,2026
Johan Manzambi,scf,M,67.0,386992,fc,2026
Jordy Makengo,scf,D,72.0,367558,fc,2026
Lucas Höler,scf,F,73.0,238525,fc,2026
Lukas Kübler,scf,D,75.0,171701,fc,2026
Matthias Ginter,scf,D,82.0,170209,fc,2026
Max Rosenfelder,scf,D,74.0,367557,fc,2026
Maximilian Eggestein,scf,M,75.0,214203,fc,2026
Maximilian Philipp,scf,F,69.0,202802,fc,2026
Nicolas Höfler,scf,M,73.0,149570,fc,2026
Niklas Beste,scf,D,76.0,231190,fc,2026
Noah Atubolu,scf,G,77.0,321064,fc,2026
Patrick Osterhage,scf,M,75.0,291203,fc,2026
Philipp Lienhart,scf,D,79.0,219316,fc,2026
Philipp Treu,scf,D,74.0,364596,fc,2026
Vincenzo Grifo,scf,M,80.0,179571,fc,2026
Yuito Suzuki,scf,M,71.0,303031,fc,2026
Daniel Bragança,scp,M,78.0,290592,fc,2026
Diego Callai,scp,G,68.0,329031,fc,2026
Eduardo Quaresma,scp,D,77.0,290590,fc,2026
Fotis Ioannidis,scp,F,77.0,266318,fc,2026
Francisco Silva,scp,G,64.0,362066,fc,2026
Geny Catamo,scp,M,78.0,296969,fc,2026
Georgios Vagiannidis,scp,D,75.0,300514,fc,2026
Geovany Quenda,scp,M,76.0,376274,fc,2026
Giorgi Kochorashvili,scp,M,74.0,258923,fc,2026
Gonçalo Inácio,scp,D,81.0,304106,fc,2026
Hidemasa Morita,scp,M,79.0,270752,fc,2026
João Simões,scp,M,69.0,392622,fc,2026
João Virgínia,scp,G,71.0,274284,fc,2026
Luis Suárez,scp,F,77.0,272722,fc,2026
Maxi Araújo,scp,M,77.0,287025,fc,2026
Morten Hjulmand,scp,M,83.0,274911,fc,2026
Nuno Santos,scp,D,79.0,124204,fc,2026
Ousmane Diomande,scp,D,80.0,343964,fc,2026
Pedro Gonçalves,scp,M,83.0,262591,fc,2026
Ricardo Mangas,scp,D,72.0,259871,fc,2026
Rui Silva,scp,G,81.0,177898,fc,2026
Zeno Debast,scp,D,78.0,314473,fc,2026
Alejandro Alvarado Jr.,sd,F,70.5,303619,fc,2026
Alex Mighten,sd,F,71.2,291999,fc,2026
Amahl Pellegrino,sd,F,71.8,207638,fc,2026
Anders Dreyer,sd,M,76.7,250454,fc,2026
Andrés Reyes,sd,D,85.5,182014,fc,2026
Anisse Saidi,sd,F,69.9,399457,fc,2026
Aníbal Godoy,sd,M,78.6,116825,fc,2026
Bryan Zamblé,sd,F,69.2,419201,fc,2026
Bryce Duke,sd,M,75.4,302238,fc,2026
CJ dos Santos,sd,G,88.6,265874,fc,2026
Christopher McVey,sd,D,84.8,257114,fc,2026
David Vazquez,sd,M,74.7,365854,fc,2026
Duran Ferree,sd,G,86.6,336963,fc,2026
Emmanuel Boateng,sd,D,79.0,191693,fc,2026
Hirving Lozano,sd,F,72.5,200161,fc,2026
Ian Pilcher,sd,D,80.9,399756,fc,2026
Jacob Jackson,sd,G,87.9,273249,fc,2026
Jeppe Tverskov,sd,M,77.3,214371,fc,2026
Kieran Sargeant,sd,D,82.9,380677,fc,2026
Lewis Morgan,sd,F,73.8,181028,fc,2026
Luca Bombino,sd,D,82.2,381072,fc,2026
Manu Duah,sd,D,74.4,400713,fc,2026
Marcus Ingvartsen,sd,F,73.1,186324,fc,2026
Onni Valakari,sd,M,76.0,277212,fc,2026
Oscar Verhoeven,sd,D,83.5,365859,fc,2026
Osvald Søe,sd,D,80.3,418058,fc,2026
Pablo Sisniega,sd,G,87.3,286424,fc,2026
Pedro Soma,sd,M,74.1,371488,fc,2026
William Kumado,sd,D,84.2,329734,fc,2026
Wilson Eisner,sd,D,81.6,398859,fc,2026
Albert Rusnák,sea,M,79.3,171573,fc,2026
Alex Roldan,sea,D,83.5,256514,fc,2026
Andy Thomas,sea,G,87.9,268173,fc,2026
Antino Lopez,sea,D,82.9,299188,fc,2026
Cody Baker,sea,D,82.2,318520,fc,2026
Cristian Roldan,sea,M,78.6,216617,fc,2026
Daniel Musovski,sea,F,72.5,256450,fc,2026
Hassani Dotson,sea,M,78.0,245570,fc,2026
Jackson Ragen,sea,D,84.2,254383,fc,2026
Jesús Ferreira,sea,F,73.8,251571,fc,2026
Jordan Morris,sea,F,74.4,210252,fc,2026
Kalani Kossa-Rienzi,sea,M,76.7,319045,fc,2026
Kim Kee-Hee,sea,D,86.1,175922,fc,2026
Max Anchor,sea,G,87.3,341343,fc,2026
Nikola Petkovic,sea,M,76.0,322064,fc,2026
Nouhou Tolo,sea,D,84.8,252474,fc,2026
Osaze De Rosario,sea,F,71.2,301856,fc,2026
Paul Arriola,sea,F,75.1,159491,fc,2026
Paul Rothrock,sea,F,73.1,254382,fc,2026
Pedro de la Vega,sea,F,71.8,280721,fc,2026
Peter Kingston,sea,M,77.3,272039,fc,2026
Ryan Sailor,sea,D,81.6,319038,fc,2026
Sebastian Gomez,sea,M,74.7,399948,fc,2026
Snyder Brunell,sea,M,75.4,384356,fc,2026
Stefan Frei,sea,G,88.6,131979,fc,2026
Stuart Hawkins,sea,D,80.9,371080,fc,2026
Yeimar Gómez,sea,D,85.5,206682,fc,2026
Yu Tsukanome,sea,F,70.5,400000,fc,2026
Adnan Januzaj,sev,M,76.0,186432,fc,2026
Akor Adams,sev,F,68.6,288472,fc,2026
Alberto Flores,sev,G,85.5,185100,fc,2026
Alejandro Costa Quijano,sev,F,66.0,393776,fc,2026
Alexis Sánchez,sev,F,70.5,92055,fc,2026
Andrés Castrín,sev,D,80.3,332246,fc,2026
Batista Mendy,sev,M,73.4,265917,fc,2026
Chidera Ejuke,sev,F,69.2,254270,fc,2026
César Azpilicueta,sev,D,84.8,97770,fc,2026
Djibril Sow,sev,M,74.7,222446,fc,2026
Eduardo Altozano Agudo,sev,M,70.8,409486,fc,2026
Enrique Salas,sev,D,79.6,334163,fc,2026
Federico Gattoni,sev,D,81.6,276026,fc,2026
Fábio Cardoso,sev,D,83.5,215386,fc,2026
Gabriel Suazo,sev,M,81.9,222037,fc,2026
Iker Ortín,sev,D,78.3,415742,fc,2026
Isaac Romero,sev,F,67.3,365821,fc,2026
Joan Jordán,sev,M,75.4,208850,fc,2026
Juanlu Sanchez,sev,M,72.1,303804,fc,2026
Lorenzo Luchino,sev,G,86.0,371521,fc,2026
Lucien Agoumé,sev,M,72.8,282289,fc,2026
Manu Bueno,sev,M,71.5,356228,fc,2026
Marcão,sev,D,84.2,203112,fc,2026
Miguel Sierra,sev,F,66.6,375514,fc,2026
Neal Maupay,sev,F,69.9,178760,fc,2026
Nemanja Gudelj,sev,M,76.7,136673,fc,2026
Nico Guillén,sev,M,70.2,422137,fc,2026
Odisseas Vlachodimos,sev,G,87.9,159135,fc,2026
Oso,sev,D,79.0,377782,fc,2026
Pepe Carmona,sev,D,82.2,250508,fc,2026
Peque Fernández,sev,F,67.9,347359,fc,2026
Rafael Romero,sev,G,88.6,119332,fc,2026
Rubén Vargas,sev,M,74.1,259513,fc,2026
Tanguy Nianzou,sev,D,80.9,290165,fc,2026
Ørjan Nyland,sev,G,86.6,193610,fc,2026
Amil Siljevic,sge,G,58.0,397160,fc,2026
Ansgar Knauff,sge,F,77.0,305555,fc,2026
Arthur Theate,sge,D,80.0,304222,fc,2026
Aurèle Amenda,sge,D,71.0,319404,fc,2026
Can Uzun,sge,M,74.0,355369,fc,2026
Elias Baum,sge,D,72.0,372788,fc,2026
Ellyes Skhiri,sge,M,80.0,209595,fc,2026
Farès Chaïbi,sge,M,74.0,337306,fc,2026
Hugo Larsson,sge,M,78.0,336460,fc,2026
Jean-Mattéo Bahoya,sge,F,75.0,346662,fc,2026
Jens Grahl,sge,G,64.0,122396,fc,2026
Jonathan Burkardt,sge,F,82.0,274887,fc,2026
Kauã Santos,sge,G,71.0,338950,fc,2026
Mahmoud Dahoud,sge,M,73.0,191098,fc,2026
Mario Götze,sge,M,82.0,143020,fc,2026
Michael Zetterer,sge,G,76.0,184550,fc,2026
Michy Batshuayi,sge,F,77.0,156479,fc,2026
Nathaniel Brown,sge,D,77.0,120829,fc,2026
Nnamdi Collins,sge,D,74.0,305556,fc,2026
Oscar Højlund,sge,M,72.0,365997,fc,2026
Rasmus Kristensen,sge,D,79.0,234787,fc,2026
Ritsu Doan,sge,M,82.0,219627,fc,2026
Robin Koch,sge,D,82.0,208285,fc,2026
Timothy Chandler,sge,M,64.0,128521,fc,2026
Beau Leroux,sj,M,72.8,382638,fc,2026
Benjamin Kikanovic,sj,F,69.2,302893,fc,2026
Daniel,sj,G,87.9,243832,fc,2026
Daniel Munie,sj,D,82.2,281494,fc,2026
Darius Johnson,sj,M,75.4,290745,fc,2026
Dave Romney,sj,D,84.8,222188,fc,2026
DeJuan Jones,sj,D,82.9,249985,fc,2026
Earl Edwards,sj,G,88.6,216999,fc,2026
Edwyn Mendoza,sj,M,73.4,371459,fc,2026
Francesco Montali,sj,G,87.3,279112,fc,2026
Ian Harkes,sj,M,76.0,249699,fc,2026
Jack Jasinski,sj,D,81.6,304134,fc,2026
Jack Skahan,sj,M,76.7,246337,fc,2026
Jamar Ricketts,sj,D,80.3,380800,fc,2026
Jonathan Gonzalez,sj,M,78.0,66955,fc,2026
Kaedren Spivey,sj,M,72.1,399104,fc,2026
Luca Ulrich,sj,G,86.0,403710,fc,2026
Max Floriani,sj,D,80.9,331616,fc,2026
Nate Crockford,sj,G,86.6,331104,fc,2026
Nick Fernandez,sj,M,71.5,400722,fc,2026
Niko Tsakiris,sj,M,74.1,333752,fc,2026
Noel Buck,sj,M,74.7,317465,fc,2026
Nonso Adimabua,sj,F,68.6,389884,fc,2026
Ousseni Bouda,sj,F,69.9,300420,fc,2026
Paul Marie,sj,D,83.5,229876,fc,2026
Preston Judd,sj,F,70.5,295339,fc,2026
Reid Roberts,sj,D,79.6,398860,fc,2026
Rohan Rajagopal,sj,M,70.8,416549,fc,2026
Ronaldo Vieira,sj,M,77.3,235593,fc,2026
Timo Werner,sj,F,71.2,191088,fc,2026
Vítor Costa,sj,D,84.2,223355,fc,2026
Calvin Harris,skc,F,72.5,293695,fc,2026
Capita,skc,M,70.8,297034,fc,2026
Cielo Tschantret,skc,M,76.0,388191,fc,2026
Dejan Joveljic,skc,F,73.8,240110,fc,2026
Diego Borges,skc,D,81.6,379846,fc,2026
Ethan Bartlow,skc,D,82.9,315921,fc,2026
Ian James,skc,D,85.5,217816,fc,2026
Jack Kortkamp,skc,G,86.6,398299,fc,2026
Jacob Bartlett,skc,D,80.3,395357,fc,2026
Jacob Davis,skc,M,76.7,286760,fc,2026
Jansen Miller,skc,D,84.2,286804,fc,2026
Jayden Reid,skc,D,83.5,303894,fc,2026
Johann Ortiz,skc,M,75.4,399957,fc,2026
John Pulskamp,skc,G,87.9,272505,fc,2026
Justin Reynolds,skc,D,82.2,357792,fc,2026
Kwaku Agyabeng,skc,M,73.4,417725,fc,2026
Lasse Berg Johnsen,skc,M,77.3,286434,fc,2026
Manu García,skc,M,78.0,222659,fc,2026
Pierre Lurot,skc,D,79.6,401233,fc,2026
Ryan Schewe,skc,G,87.3,319016,fc,2026
Shane Donovan,skc,M,74.7,399958,fc,2026
Shapi Suleymanov,skc,F,73.1,259070,fc,2026
Stefan Cleveland,skc,G,88.6,249729,fc,2026
Stephen Afrifa,skc,F,71.2,362459,fc,2026
Taylor Calheira,skc,F,70.5,381688,fc,2026
Wyatt Meyer,skc,D,80.9,389905,fc,2026
Zamir Loyo Reynaga,skc,M,74.1,411674,fc,2026
Zorhan Bassong,skc,D,84.8,286194,fc,2026
Alexander Bah,slb,D,78.0,265944,fc,2026
Amar Dedic,slb,D,73.0,308979,fc,2026
Anatoliy Trubin,slb,G,80.0,286109,fc,2026
Andreas Schjelderup,slb,F,74.0,313415,fc,2026
António Silva,slb,D,78.0,346588,fc,2026
Bruma,slb,F,78.0,183640,fc,2026
Diogo José De Nazaré E Jesus Ferreira,slb,G,64.0,405541,fc,2026
Diogo Prioste,slb,M,66.0,364640,fc,2026
Dodi Lukébakio,slb,F,82.0,229443,fc,2026
Enzo Barrenechea,slb,M,77.0,292921,fc,2026
Franjo Ivanovic,slb,F,75.0,364180,fc,2026
Fredrik Aursnes,slb,M,80.0,212900,fc,2026
Georgiy Sudakov,slb,M,80.0,308603,fc,2026
Gianluca Prestianni,slb,F,71.0,339191,fc,2026
Gonçalo Oliveira,slb,D,63.0,401410,fc,2026
Henrique Araújo,slb,F,70.0,334530,fc,2026
Joshua Wynder,slb,D,66.0,318374,fc,2026
João Miguel Fins Veloso,slb,M,64.0,403154,fc,2026
João Rêgo,slb,M,67.0,384419,fc,2026
Leandro Barreiro,slb,M,77.0,271854,fc,2026
Manu Silva,slb,M,72.0,358451,fc,2026
Nicolás Otamendi,slb,D,82.0,119289,fc,2026
Nuno Félix,slb,M,64.0,364654,fc,2026
Richard Ríos,slb,M,79.0,301520,fc,2026
Samuel Dahl,slb,D,73.0,329653,fc,2026
Samuel Jumpe Soares,slb,G,70.0,307631,fc,2026
Tomás Araújo,slb,D,78.0,329691,fc,2026
Vangelis Pavlidis,slb,F,82.0,220819,fc,2026
David Doudera,slp,M,74.0,343937,fc,2026
David Jurásek,slp,D,73.0,335996,fc,2026
David Moses,slp,M,68.0,256751,fc,2026
David Zima,slp,D,74.0,290116,fc,2026
Divine Teah,slp,M,62.0,328938,fc,2026
Dominik Javorcek,slp,D,66.0,304962,fc,2026
Igoh Ogbu,slp,D,75.0,271265,fc,2026
Ivan Schranz,slp,F,73.0,175766,fc,2026
Jakub Markovic,slp,G,72.0,291407,fc,2026
Jan Boril,slp,D,74.0,176738,fc,2026
Jindrich Stanek,slp,G,76.0,199988,fc,2026
Lukás Provod,slp,M,78.0,294618,fc,2026
Michal Sadílek,slp,M,76.0,249525,fc,2026
Mojmír Chytil,slp,F,74.0,343733,fc,2026
Oscar Dorley,slp,M,78.0,248263,fc,2026
Stepán Chaloupek,slp,D,70.0,370744,fc,2026
Tomás Chorý,slp,F,75.0,257336,fc,2026
Tomás Holes,slp,D,67.0,280885,fc,2026
Tomás Vlcek,slp,D,73.0,283008,fc,2026
Vasil Kusej,slp,F,74.0,275818,fc,2026
Youssoupha Mbodji,slp,D,65.0,409820,fc,2026
Youssoupha Sanyang,slp,M,65.0,392578,fc,2026
Benjamin Lundt,stl,G,87.9,178054,fc,2026
Brendan McSorley,stl,F,69.9,385759,fc,2026
Caden Glover,stl,F,70.5,354887,fc,2026
Cedric Teuchert,stl,F,71.8,213499,fc,2026
Christopher Durkin,stl,M,78.6,220478,fc,2026
Colin Welsh,stl,G,87.3,422918,fc,2026
Conrad Wallem,stl,M,75.4,312934,fc,2026
Célio Pompeu,stl,M,74.1,338135,fc,2026
Daniel Edelman,stl,M,76.0,304164,fc,2026
Dante Polvara,stl,M,76.7,296222,fc,2026
Eduard Löwen,stl,M,79.3,189505,fc,2026
Fallou Fall,stl,M,80.6,355253,fc,2026
Jaziel Orozco,stl,D,83.5,308481,fc,2026
Jeong Sang-Bin,stl,F,71.2,297256,fc,2026
Joshua Yaro,stl,D,84.8,233046,fc,2026
Kyle Hiebert,stl,D,82.9,319055,fc,2026
Lukas MacNaughton,stl,D,82.2,334716,fc,2026
Mamadou Fall,stl,D,80.9,387925,fc,2026
Marcel Hartel,stl,M,78.0,234125,fc,2026
Miguel Perez,stl,M,74.7,338133,fc,2026
Mykhi Joyner,stl,M,73.4,346651,fc,2026
Rafael Santos,stl,D,85.5,203974,fc,2026
Roman Bürki,stl,G,88.6,175906,fc,2026
Sergio Córdova,stl,F,73.1,202714,fc,2026
Simon Becher,stl,F,72.5,208341,fc,2026
